timestamp,global_step,loss,grad_norm_pre_clip,step_seconds,total_seconds
2026-03-21T19:59:00.591387+00:00,501,0.27384952,0.0298485,292.853406,5785.093464
2026-03-21T19:59:05.946260+00:00,502,0.29730535,0.0365598,5.354873,5790.448337
2026-03-21T19:59:11.290288+00:00,503,0.32420897,0.0317885,5.344028,5795.792365
2026-03-21T19:59:16.638598+00:00,504,0.29453811,0.0985793,5.348311,5801.140675
2026-03-21T19:59:21.984211+00:00,505,0.31631365,0.0337202,5.345613,5806.486288
2026-03-21T19:59:27.329371+00:00,506,0.34253925,0.0698936,5.345159,5811.831447
2026-03-21T19:59:32.676586+00:00,507,0.35969386,0.0487836,5.347216,5817.178663
2026-03-21T19:59:38.019311+00:00,508,0.30688843,0.0346183,5.342725,5822.521388
2026-03-21T19:59:43.398093+00:00,509,0.32068616,0.017515,5.378781,5827.900169
2026-03-21T19:59:48.727251+00:00,510,0.30044866,0.0311426,5.329158,5833.229327
2026-03-21T19:59:54.068723+00:00,511,0.30251515,0.0667458,5.341473,5838.570800
2026-03-21T19:59:59.400958+00:00,512,0.29735869,0.0353586,5.332235,5843.903035
2026-03-21T20:00:02.107524+00:00,513,0.31135523,0.0223131,2.706566,5846.609601
2026-03-21T20:00:07.913291+00:00,514,0.3465057,0.0600926,5.805765,5852.415366
2026-03-21T20:00:13.324848+00:00,515,0.33394885,0.030989,5.411557,5857.826923
2026-03-21T20:00:18.677770+00:00,516,0.30102956,0.0298834,5.352924,5863.179846
2026-03-21T20:00:24.021433+00:00,517,0.35045052,0.0274781,5.343663,5868.523509
2026-03-21T20:00:29.367865+00:00,518,0.28788579,0.0747862,5.346432,5873.869942
2026-03-21T20:00:34.691751+00:00,519,0.30000556,0.033136,5.323887,5879.193828
2026-03-21T20:00:40.027817+00:00,520,0.33683929,0.0567996,5.336066,5884.529895
2026-03-21T20:00:45.388052+00:00,521,0.38092813,0.0796123,5.360234,5889.890129
2026-03-21T20:00:50.724093+00:00,522,0.31285244,0.0393964,5.336041,5895.226170
2026-03-21T20:00:56.068596+00:00,523,0.2969169,0.0448649,5.344503,5900.570673
2026-03-21T20:01:01.412274+00:00,524,0.33132166,0.119383,5.343679,5905.914352
2026-03-21T20:01:06.750426+00:00,525,0.25404504,0.0296049,5.338152,5911.252503
2026-03-21T20:01:12.108702+00:00,526,0.29190338,0.0610476,5.358276,5916.610779
2026-03-21T20:01:17.428011+00:00,527,0.38022828,0.0460998,5.319309,5921.930088
