timestamp,global_step,loss,grad_norm_pre_clip,step_seconds,total_seconds
2026-03-21T16:57:13.724089+00:00,141,0.17121994,0.00547755,1.869466,1020.548361
2026-03-21T16:57:15.592507+00:00,142,0.18772317,0.00532121,1.868417,1022.416778
2026-03-21T16:57:17.465051+00:00,143,0.18813941,0.005122,1.872544,1024.289322
2026-03-21T16:57:19.332489+00:00,144,0.22216471,0.0056869,1.867438,1026.156760
2026-03-21T16:57:21.221557+00:00,145,0.24757278,0.00630663,1.889068,1028.045828
2026-03-21T16:57:23.107968+00:00,146,0.12558687,0.00444356,1.886411,1029.932239
2026-03-21T16:57:24.991557+00:00,147,0.17514679,0.00496899,1.883589,1031.815829
2026-03-21T16:57:26.860842+00:00,148,0.21790162,0.0052853,1.869284,1033.685113
2026-03-21T16:57:28.726512+00:00,149,0.16414836,0.00529499,1.865671,1035.550783
2026-03-21T16:57:30.594231+00:00,150,0.18887517,0.00595239,1.867717,1037.418501
2026-03-21T17:01:58.205576+00:00,151,0.18355981,0.00522517,267.611347,1305.029847
2026-03-21T17:01:59.200446+00:00,152,0.22383758,0.00423966,0.994870,1306.024717
2026-03-21T17:02:01.396178+00:00,153,0.16129167,0.004641,2.195723,1308.220440
2026-03-21T17:02:03.305502+00:00,154,0.24499759,0.00715814,1.909333,1310.129773
2026-03-21T17:02:05.211991+00:00,155,0.16171384,0.00507702,1.906489,1312.036262
2026-03-21T17:02:07.149020+00:00,156,0.11949663,0.00404283,1.937029,1313.973291
2026-03-21T17:02:09.034487+00:00,157,0.21191481,0.00870556,1.885467,1315.858759
2026-03-21T17:02:10.910438+00:00,158,0.19409914,0.00585134,1.875951,1317.734709
2026-03-21T17:02:12.817528+00:00,159,0.26429453,0.00592755,1.907090,1319.641799
2026-03-21T17:02:14.682199+00:00,160,0.16267321,0.00445366,1.864671,1321.506470
2026-03-21T17:02:16.564655+00:00,161,0.19499022,0.00498707,1.882456,1323.388926
2026-03-21T17:02:18.443334+00:00,162,0.2009483,0.00550932,1.878678,1325.267605
2026-03-21T17:02:20.333167+00:00,163,0.17422862,0.00513295,1.889833,1327.157438
2026-03-21T17:02:22.210340+00:00,164,0.15946324,0.00537084,1.877173,1329.034611
2026-03-21T17:02:24.085886+00:00,165,0.18454556,0.00591561,1.875546,1330.910157
2026-03-21T17:02:25.985873+00:00,166,0.21507935,0.00609107,1.899987,1332.810144
